osm_id,code,fclass,name,geometry
3560256373,2501,supermarket,Maxim Market,POINT (-121.856191 37.334235)
3560256861,2501,supermarket,Story Supermarket,POINT (-121.85246 37.3329372)
3562526725,2501,supermarket,Safeway,POINT (-120.206545 39.3272672)
3562800871,2511,convenience,Kim Nguyễn Market,POINT (-121.8395081 37.2987654)
3564521986,2501,supermarket,Good Luck Market,POINT (-122.479296 37.7427662)
3565153877,2501,supermarket,Cash & Carry,POINT (-122.2672304 37.7937589)
3579138983,2501,supermarket,Lion Market,POINT (-121.8238643 37.3006195)
3582196297,2501,supermarket,FoodMaxx,POINT (-121.9826684 37.5440472)
3584997296,2511,convenience,Hidalgo's Little Market,POINT (-121.8727036 37.6622518)
3608593363,2511,convenience,Tri EZ,POINT (-121.9071886 37.3312622)
3609815461,2511,convenience,Guru’s Market,POINT (-121.8812752 37.3466767)
3621209397,2501,supermarket,Trader Joe's,POINT (-121.9860846 37.5435716)
3622806326,2016,market_place,Downtown San Jose Farmers’ Market,POINT (-121.8932308 37.3356512)
3624624017,2501,supermarket,Tân Lập Supermarket,POINT (-121.8474255 37.309198)
3624973249,2511,convenience,Rose Market,POINT (-121.8656045 37.3477956)
3624973528,2511,convenience,V-Mart,POINT (-121.870454 37.351962)
3624973545,2511,convenience,Veer Indian Cash & Carry,POINT (-121.8709663 37.3519193)
3624973558,2511,convenience,Bonfare,POINT (-121.8715993 37.3510814)
3624973561,2511,convenience,LD-Lucky Market,POINT (-121.8779508 37.3483244)
3628053293,2501,supermarket,Sierra City Store,POINT (-120.63623 39.565626)
3630269586,2511,convenience,Shop and Save Market,POINT (-121.900095 37.3237325)
3630269815,2511,convenience,Chevron,POINT (-121.900057 37.3232723)
3632356228,2511,convenience,For You Mini Market,POINT (-121.899838 37.3248049)
3634866120,2511,convenience,AK’s In & Out Mini Market,POINT (-121.8894906 37.3363486)
3634866127,2511,convenience,AK’s Square,POINT (-121.8901449 37.3365928)
3634866133,2511,convenience,ExtraMile,POINT (-121.888145 37.3378068)
3634866139,2016,market_place,Urban Kiosk,POINT (-121.88351 37.3392883)
3640211825,2501,supermarket,Bharat Bazaar,POINT (-121.9972717 37.3673611)
3641710571,2501,supermarket,Harvest Urban Market,POINT (-122.4116366 37.7764867)
3643661929,2511,convenience,Mary’s Market & Water,POINT (-121.9111982 37.3265062)
3645875854,2501,supermarket,Aptos Natural Foods,POINT (-121.9106418 36.9817188)
3646476049,2501,supermarket,WinCo Foods,POINT (-124.1779725 40.7819597)
3646490505,2505,department_store,Walmart,POINT (-124.190507 40.780681)
3648686275,2511,convenience,Rainbow Market & Deli,POINT (-122.4175749 37.7841613)
3649738566,2501,supermarket,Raley's,POINT (-122.6441413 41.7004786)
3657473857,2501,supermarket,Smart & Final,POINT (-121.9806847 37.5513128)
3658311027,2511,convenience,Eddy's Market,POINT (-122.4683007 37.7638269)
3663976017,2511,convenience,Guerrero Market,POINT (-122.4230438 37.755278)
3667881625,2511,convenience,Five Markets,POINT (-122.4649701 37.7621197)
3667945172,2501,supermarket,Lucky,POINT (-122.0899045 37.6478109)
3676726245,2511,convenience,Kwik & Convenient Liquor Supermarket,POINT (-121.9802876 37.5516233)
3676933244,2501,supermarket,Sprouts Farmers Market,POINT (-121.908258 37.3401952)
3678414581,2511,convenience,Grewal,POINT (-121.8743326 37.3313609)
3678527433,2528,greengrocer,Mỹ Thiên Fruitshop,POINT (-121.8403357 37.2995482)
3681402862,2505,department_store,Ross,POINT (-122.0357968 37.3361425)
3686450976,2511,convenience,Sakura,POINT (-122.4681063 37.7641267)
3700288359,2511,convenience,3 Kings Market & Beer,POINT (-121.9082465 37.3238456)
3700417832,2501,supermarket,Lucky,POINT (-121.827985 37.3230314)
3700418046,2501,supermarket,Lion Supermarket,POINT (-121.823828 37.3211458)
3700431859,2528,greengrocer,Cô 6 Trái Cây,POINT (-121.855122 37.33075)
3700772566,2505,department_store,Nordstrom,POINT (-121.946534 37.3262162)
3700772568,2505,department_store,Macy's,POINT (-121.948089 37.3245504)
3710953949,2511,convenience,Shell,POINT (-121.928039 37.3436912)
3711317169,2501,supermarket,Sprouts Farmers Market,POINT (-121.810676 37.3094073)
3711324855,2501,supermarket,Maxim Market,POINT (-121.8111454 37.3099684)
3713141806,2511,convenience,7-Eleven,POINT (-122.319527 37.5669486)
3715624080,2501,supermarket,Nob Hill,POINT (-122.2859373 38.3241936)
3715632816,2501,supermarket,Lucky,POINT (-122.301783 38.3234529)
3722170350,2501,supermarket,Nob Hill Foods,POINT (-121.780584 36.9192993)
3733963126,2511,convenience,Santa Clara Mini Market,POINT (-121.9485185 37.3601836)
3748087527,2501,supermarket,Raley's,POINT (-121.514748 38.5829954)
3748094805,2501,supermarket,Arteaga's,POINT (-121.5256748 38.5904104)
3748097156,2501,supermarket,Grocery Outlet,POINT (-121.2735073 37.9669929)
3748099233,2501,supermarket,Yolo Fruit Stand,POINT (-121.6441703 38.5615898)
3748099535,2501,supermarket,Gai's Basket,POINT (-121.070135 38.8988234)
3761529309,2501,supermarket,Holiday Market,POINT (-121.2298894 40.3074201)
3763984222,2501,supermarket,Coconut Hill Indian Grocery,POINT (-121.9316539 37.4931154)
3778854172,2511,convenience,Bear Valley General Store,POINT (-120.0403875 38.4652401)
3789617901,2511,convenience,Samovar Deli,POINT (-122.0966398 37.4193286)
3790822864,2511,convenience,Parkview Market,POINT (-122.453074 37.7662623)
3790823457,2511,convenience,Sunny Country Foods,POINT (-122.4526937 37.7643959)
3798594291,2511,convenience,Hometown Donuts,POINT (-122.2653248 37.7967027)
3799894173,2501,supermarket,Gazzail's Supermarket,POINT (-122.1774582 37.7677359)
3808428945,2501,supermarket,Marina Foods,POINT (-122.0337564 37.3246458)
3810633923,2016,market_place,Jack London Square – Oakland Farmers Market,POINT (-122.274763 37.7940844)
3810636657,2016,market_place,Temescal - Oakland Farmers Market,POINT (-122.2594145 37.8399089)
3810637762,2016,market_place,Fruitvale - Oakland Farmers Market,POINT (-122.2242054 37.7756872)
3812037585,2510,general,Cazadero General Store,POINT (-123.0860046 38.5337531)
3814942139,2511,convenience,Trinethra Indian Grocery store,POINT (-122.0331471 37.318984)
3814942152,2501,supermarket,99 Ranch Market,POINT (-122.0338041 37.316987)
3814942193,2505,department_store,TJ Maxx,POINT (-122.035742 37.3220679)
3836342986,2511,convenience,7-Eleven,POINT (-122.062797 37.3772582)
3846089957,2016,market_place,Kenwood Village Market,POINT (-122.5518182 38.4190235)
3850073315,2501,supermarket,Gus's Community Market,POINT (-122.4128227 37.763978)
3857827557,2501,supermarket,Rubin's Market,POINT (-122.413623 37.749437)
3862258791,2501,supermarket,La Princesa Market,POINT (-121.6050655 36.6794137)
3862259102,2501,supermarket,El Rey Market,POINT (-121.6123431 36.6768911)
3862259110,2501,supermarket,Foods Co,POINT (-121.625783 36.6715281)
3862259114,2511,convenience,Express Mart,POINT (-121.6519309 36.6897657)
3862259119,2501,supermarket,Oak Park Market,POINT (-121.6370489 36.7337604)
3862262087,2511,convenience,Gong's,POINT (-121.2930431 37.9674156)
3862262159,2501,supermarket,Super King,POINT (-121.310022 38.0080914)
3864110578,2511,convenience,Save Market,POINT (-121.2883198 37.9388629)
3864112562,2511,convenience,ampm,POINT (-121.293139 37.9373844)
3864557016,2528,greengrocer,Gus's Market,POINT (-122.4477472 37.770138)
3879006543,2511,convenience,Sana Market,POINT (-122.265213 37.8256153)
3883822524,2511,convenience,International Produce Market,POINT (-122.4197085 37.7616133)
3895865324,2511,convenience,Liquors,POINT (-121.358056 38.6497018)
3896748305,2501,supermarket,Sebastopol Community Market,POINT (-122.8200165 38.403178)
3896775014,2501,supermarket,F.E.E.D. Sonoma,POINT (-122.8213721 38.4033929)
3899202702,2511,convenience,UC Market,POINT (-122.4601078 37.7651507)
3901666687,2511,convenience,7-Eleven,POINT (-121.8345885 37.2778217)
3908956759,2505,department_store,Ross,POINT (-122.5093913 37.8729559)
3924802414,2511,convenience,7-Eleven,POINT (-122.494222 37.8615616)
3926511561,2505,department_store,Marshalls,POINT (-121.99398 37.3213533)
3926562449,2511,convenience,7-Eleven,POINT (-121.972233 37.5675853)
3927989513,2511,convenience,14th Street Market,POINT (-122.270424 37.8041837)
3927998690,2511,convenience,Howden Market,POINT (-122.2672438 37.8055483)
3933170764,2511,convenience,African Caribbean Food Market,POINT (-122.2761018 37.8009569)
3933385528,2511,convenience,Alameda Grocery,POINT (-122.2508835 37.7709605)
3934277166,2501,supermarket,FoodMaxx,POINT (-122.1635413 37.7370516)
3934277180,2511,convenience,La Nopalera Produce Market,POINT (-122.1739592 37.748556)
3934277188,2505,department_store,Ross,POINT (-122.1509862 37.7427342)
3967298487,2511,convenience,Hien's Market,POINT (-122.2672048 37.8038661)
3969574176,2501,supermarket,Kiki Supermarket,POINT (-122.4100247 37.795529)
3969590468,2511,convenience,Powell Grocery,POINT (-122.4102322 37.7965633)
3969606066,2511,convenience,Hyde & Pacific Liquors,POINT (-122.4182 37.795563)
3969659723,2511,convenience,Broadway Market,POINT (-122.2704946 37.8050547)
3981309957,2511,convenience,Euromix Delicatessen,POINT (-122.2488947 37.8292508)
3988389202,2528,greengrocer,Long Pat Market,POINT (-122.2726017 37.7993503)
3988389207,2528,greengrocer,New Sang Chong Market,POINT (-122.2719152 37.7993248)
3988389212,2528,greengrocer,Wah Hang Market(2),POINT (-122.2720708 37.7993841)
3988389224,2528,greengrocer,D & K Market,POINT (-122.2719876 37.7996427)
3988389229,2528,greengrocer,King of Grocery,POINT (-122.2723201 37.7994838)
3988389230,2511,convenience,Park Grocery & Liquors,POINT (-122.2720143 37.8002277)
3988389232,2528,greengrocer,Yet Sun Market,POINT (-122.2723897 37.7995178)
3989014158,2501,supermarket,Good Neighbor European Deli Market,POINT (-121.3510341 38.6592576)
3990935832,2528,greengrocer,Pinnacle Wholesale Delivery,POINT (-122.2714613 37.7988497)
3990935833,2511,convenience,Great Wall Co,POINT (-122.2714157 37.7989322)
3990935840,2528,greengrocer,Asian and American Fruits Market,POINT (-122.2717196 37.7990137)
3990935844,2528,greengrocer,Good Luck Market,POINT (-122.2717793 37.7989144)
3990935845,2510,general,T & T Co,POINT (-122.273537 37.7999433)
3992953178,2501,supermarket,New Dic's Supermarket,POINT (-122.271586 37.8000479)
3992963292,2511,convenience,Healthy Food Center,POINT (-122.2710173 37.8004506)
3992975569,2511,convenience,Lucky Day,POINT (-122.2699364 37.8005418)
3992986692,2528,greengrocer,Sun Yuen Hang,POINT (-122.2680455 37.7994968)
3992986699,2501,supermarket,Won Kee Supermarket,POINT (-122.2685094 37.7977739)
3993039687,2528,greengrocer,Vegefarm @ San Francisco,POINT (-122.4797634 37.7635844)
3993096507,2528,greengrocer,Wah Hanb Market,POINT (-122.2725752 37.8004204)
3998616514,2511,convenience,Saigon Market,POINT (-122.2688537 37.8132291)
3999453472,2511,convenience,River Nile Market,POINT (-122.2670761 37.8201782)
3999453492,2511,convenience,Zion Market,POINT (-122.2677063 37.8177966)
4002028591,2511,convenience,Golden Bear Trading Company,POINT (-122.4631356 37.7621737)
4004486093,2511,convenience,7-Eleven,POINT (-119.698805 36.7928168)
4004486094,2501,supermarket,Vons,POINT (-119.68425 36.795317)
4005055083,2501,supermarket,SaveMart,POINT (-119.6737704 36.8101207)
4008639789,2501,supermarket,Dean's Produce,POINT (-122.3240258 37.5628004)
4008802791,2501,supermarket,Trader Joe's,POINT (-122.4822883 37.7001684)
4009650983,2511,convenience,7-Eleven,POINT (-121.5321226 37.7231108)
4013865699,2511,convenience,ExtraMile,POINT (-122.275155 37.8089562)
4014993117,2511,convenience,Green Valley Food,POINT (-122.2882564 37.8047409)
4015833223,2528,greengrocer,Sun Sang Supermarket,POINT (-122.2516156 37.7935796)
4017053175,2511,convenience,Jackson's Liquors,POINT (-122.252739 37.793039)
4017211397,2528,greengrocer,Dong Hing Supermarket,POINT (-122.4083521 37.7969706)
4017211398,2528,greengrocer,Huaxing Produce Inc.,POINT (-122.4083185 37.7968178)
4017220288,2501,supermarket,J & L Vegi Supermarket,POINT (-122.4086681 37.7970928)
4018792591,2511,convenience,S&B Supermarket,POINT (-122.4816392 37.7632392)
4018792599,2528,greengrocer,Mi Duo Duo Market,POINT (-122.4827445 37.7631943)
4018792695,2511,convenience,Heartland Healthy Food,POINT (-122.482201 37.7632175)
4018792716,2528,greengrocer,Irving Seafood Market,POINT (-122.4809254 37.7635321)
4018792796,2528,greengrocer,New Wing Cheung Store,POINT (-122.4807722 37.763283)
4018980288,2501,supermarket,New Asia Market,POINT (-122.407988 37.7968665)
4024227022,2511,convenience,Sam & Son Market,POINT (-122.410289 37.7968956)
4030525941,2511,convenience,Santa Clara Natural Organic Market,POINT (-122.4352763 37.7716152)
4033737766,2511,convenience,7-Eleven,POINT (-122.2611839 37.509543)
4033949293,2511,convenience,New York Tobacco,POINT (-122.4157915 37.7786289)
4044814529,2511,convenience,7-Eleven,POINT (-121.977732 38.3603497)
4047002168,2511,convenience,Vaca Food & Liquor,POINT (-121.975167 38.3610102)
4047373297,2511,convenience,Mi Ranchito Produce,POINT (-122.4192416 37.7623886)
4047455223,2511,convenience,ampm,POINT (-121.294342 37.8122718)
4047462989,2511,convenience,ampm,POINT (-121.313918 37.9547083)
4047530706,2511,convenience,ampm,POINT (-121.7291872 38.6760717)
4047545109,2505,department_store,Walmart,POINT (-121.7412552 38.6756434)
4047589955,2511,convenience,ampm,POINT (-122.2403085 40.1952648)
4047640138,2511,convenience,Chevron,POINT (-122.3821212 40.892221)
4048796110,2528,greengrocer,Long Hing Supermarket,POINT (-122.2508569 37.7933104)
4048796115,2528,greengrocer,New Saigon Super Market,POINT (-122.249674 37.7922421)
4048796116,2511,convenience,Tan A Market,POINT (-122.2472145 37.7897372)
4048796178,2528,greengrocer,Thien Loi Hoa Supermarket,POINT (-122.2492342 37.7899428)
4049605619,2511,convenience,76,POINT (-122.245143 37.8100352)
4052056117,2501,supermarket,Lucky,POINT (-122.127139 37.6822024)
4055042392,2505,department_store,JCPenney,POINT (-122.1008139 37.6510275)
4055042394,2505,department_store,Macy's,POINT (-122.1043545 37.6501441)
4057473770,2505,department_store,Marshalls,POINT (-122.161959 37.7107991)
4060877701,2511,convenience,Quic Qic Groceries,POINT (-122.4196213 37.7626483)
4060877703,2511,convenience,Mission Grocery,POINT (-122.419641 37.7628614)
4062451566,2511,convenience,Valmar Supermarket,POINT (-122.422727 37.7717188)
4065517135,2511,convenience,Food Mart,POINT (-121.406453 38.454932)
4065570404,2511,convenience,ampm,POINT (-121.4854554 38.559437)
4067075770,2505,department_store,Kohl's,POINT (-122.6662915 38.2721831)
4068732646,2528,greengrocer,Green Valley Market,POINT (-122.4155578 37.6295425)
4072704049,2505,department_store,Burlington,POINT (-122.178721 37.7152991)
4072704053,2505,department_store,Walmart,POINT (-122.177731 37.7145756)
4073832633,2511,convenience,Uptown Market,POINT (-122.2650359 37.8417916)
4073967047,2511,convenience,5 Star Market and Deli,POINT (-122.277488 37.822856)
4076144621,2505,department_store,Marshalls,POINT (-121.2688785 38.6796621)
4077183215,2501,supermarket,Grocery Outlet Bargain Market,POINT (-121.6542359 37.1499802)
4077374389,2511,convenience,Little Paradise,POINT (-122.4084053 37.7958949)
4081905389,2511,convenience,Stop and Shop Market,POINT (-124.1696 40.791381)
4083423007,2505,department_store,Ross,POINT (-121.6501721 37.1240601)
4083423012,2511,convenience,Chak's Place,POINT (-121.6510538 37.1243787)
4085822734,2511,convenience,Food Mart,POINT (-121.4754058 38.5407577)
4093403699,2511,convenience,Peace Market,POINT (-121.4848353 38.5719756)
4100737134,2511,convenience,Charming Sun Market Inc,POINT (-122.405911 37.794968)
4100737139,2511,convenience,Jackson Produce,POINT (-122.4058471 37.7945907)
4101128318,2528,greengrocer,Produce,POINT (-122.4062417 37.7970632)
4103856293,2511,convenience,Kennedy's Market,POINT (-122.3904047 37.7363615)
4103916172,2511,convenience,European Food & Liquor,POINT (-121.9930456 37.5193998)
4106910655,2528,greengrocer,VeggieLand Market,POINT (-122.4084066 37.7957121)
4106923140,2511,convenience,D & G Group,POINT (-122.4070914 37.7976215)
4113464697,2501,supermarket,Casa Guadalupe,POINT (-122.4183309 37.7483339)
4117790314,2528,greengrocer,Mi Tierra Market,POINT (-122.4194473 37.764592)
4131017519,2511,convenience,,POINT (-122.2652549 37.386574)
4131092799,2511,convenience,7-Eleven,POINT (-121.7852492 37.9944165)
4131092811,2501,supermarket,County Market,POINT (-121.781537 37.9946448)
4131740390,2511,convenience,Mekong Market,POINT (-122.243945 37.7880255)
4131740401,2511,convenience,International Lao Market,POINT (-122.2438754 37.7879925)
4131740403,2511,convenience,Los Pericos Supermarket,POINT (-122.2447578 37.7885088)
4131760048,2511,convenience,El Latino Market,POINT (-122.2384707 37.7850981)
4134761489,2511,convenience,Jalisco Market,POINT (-122.2324804 37.7811588)
4134761495,2501,supermarket,Supermercado Mi Pueblo,POINT (-122.2292107 37.7795816)
4139137407,2511,convenience,La Barca Market,POINT (-122.2351721 37.7772518)
4139597432,2501,supermarket,Whole Foods Market,POINT (-122.7315092 38.4580607)
4139597433,2505,department_store,Target,POINT (-122.729859 38.4571172)
4139597434,2501,supermarket,Whole Foods Market,POINT (-122.6745352 38.4423572)
4141571894,2511,convenience,Off The Wall Smoke Shop,POINT (-120.4829799 37.2982895)
4141972189,2501,supermarket,Trader Joe's,POINT (-122.053199 38.2640861)
4147117905,2528,greengrocer,Mandela MarketPlace at Highland Hospital,POINT (-122.2323068 37.7989845)
4148099561,2511,convenience,Quik Stop,POINT (-122.229048 37.7994455)
4148104235,2511,convenience,Sky Market,POINT (-122.2334059 37.7967166)
4158402535,2511,convenience,Jim's Deli and Groceries,POINT (-122.1651374 37.762712)
4160149218,2511,convenience,Housekeeping Camp Store,POINT (-119.5792185 37.7410126)
4160149223,2511,convenience,Village Store,POINT (-119.5844708 37.7468582)
4170062874,2505,department_store,TJ Maxx,POINT (-121.6431136 37.111438)
4173373544,2511,convenience,7-Eleven,POINT (-121.9322201 37.3009208)
4173374431,2501,supermarket,Food 4 Less,POINT (-121.2928851 37.9120488)
4173374433,2501,supermarket,Denise's Farmers Market,POINT (-121.317455 37.7786675)
4173566690,2501,supermarket,Casa Maria,POINT (-122.416268 37.753871)
4174594161,2511,convenience,Yagerbet Market,POINT (-122.2682479 37.8140722)
4175481291,2511,convenience,Berkeley Organic Market & Deli,POINT (-122.253545 37.8568371)
4176827692,2511,convenience,Paul's Market,POINT (-121.6303838 37.1335299)
4194397360,2511,convenience,Dallaq Market,POINT (-122.1973665 37.7559486)
4196371469,2501,supermarket,Santa Fe,POINT (-121.6529657 36.6941688)
4203446059,2511,convenience,Food Mart,POINT (-122.4534241 37.7231604)
4203446082,2511,convenience,Fastbreak,POINT (-122.45296 37.7228532)
4213266590,2511,convenience,Camp Richardson General Store,POINT (-120.0398685 38.9340949)
4214319695,2511,convenience,Brother's Mini Market,POINT (-122.5052668 37.7528253)
4215371872,2511,convenience,Bridgeport Reservoir General Store,POINT (-119.2187175 38.2808692)
4215379586,2511,convenience,Camp Connell General Store,POINT (-120.2770425 38.3098829)
4216515130,2511,convenience,R&L Mini Mart,POINT (-120.4056947 38.0273049)
4216515153,2501,supermarket,La Reina Supermarket,POINT (-121.2767898 37.8125392)
4216517007,2501,supermarket,Sierra Hills Market,POINT (-120.457094 38.1378861)
4216517008,2501,supermarket,Sierra Hills Natural Foods,POINT (-120.4574172 38.13822)
4216518104,2511,convenience,Meadow View Center,POINT (-120.3547983 38.253222)
4216518891,2511,convenience,City Food & Liquor,POINT (-121.2830244 37.8123634)
4217389783,2511,convenience,SaveMart,POINT (-119.037375 36.0821006)
4217628110,2505,department_store,Big Lots,POINT (-121.0661639 37.6960105)
4217828499,2505,department_store,Ross,POINT (-119.9756369 38.9333346)
4218361464,2501,supermarket,City Discount Meat & Grocery Market,POINT (-122.41941 37.7603364)
4220431912,2501,supermarket,Dehoff's Key Market,POINT (-122.2417672 37.466883)
4220797207,2510,general,Family Depot,POINT (-122.2240862 37.77659)
4220797210,2511,convenience,New Ocean Food Mart,POINT (-122.2250543 37.7774041)
4220797224,2501,supermarket,El Charro Supermarket,POINT (-122.2250463 37.7788521)
4236229121,2511,convenience,Summits Marketplace,POINT (-120.4299997 37.3635667)
4241975784,2511,convenience,Georges' Market,POINT (-122.419462 37.7607798)
4242961501,2511,convenience,AMS Market,POINT (-122.407244 37.73948)
4243030189,2511,convenience,Chinese Camp Store,POINT (-120.4327996 37.8730241)
4247961991,2511,convenience,J&J Gas Mart,POINT (-122.0568978 39.0132479)
4253029361,2511,convenience,Oak Barrel Winecraft,POINT (-122.2945359 37.8773507)
4269212796,2501,supermarket,Seaid Valley Store,POINT (-123.1962556 41.8421928)
4270192572,2501,supermarket,Ray's Food Place,POINT (-123.68692 41.0630259)
4270230309,2501,supermarket,Rays Food Place,POINT (-123.6328482 40.9401086)
4270247117,2511,convenience,Kettenpom Store,POINT (-123.4610111 40.1573302)
4270365024,2501,supermarket,Wiley's Supermarket,POINT (-123.1800036 40.5536542)
4270365029,2511,convenience,Tops Mini Mart,POINT (-122.9285168 40.7373268)
4270403923,2511,convenience,Platina Store,POINT (-122.8934108 40.3597214)
4270432386,2501,supermarket,Parry's Market,POINT (-123.376844 41.7998738)
4270977723,2501,supermarket,Orleans Market,POINT (-123.5398022 41.3020359)
4274859114,2501,supermarket,Trinity Center General Store,POINT (-122.7052492 40.9844935)
4287030162,2511,convenience,Chubby Up Mini Mart,POINT (-122.266419 37.8113209)
4289326624,2501,supermarket,Sprouts Farmers Market,POINT (-121.878148 37.2618898)
4295465790,2511,convenience,International Express Market,POINT (-121.831253 37.2359537)
4298873479,2511,convenience,Napoli Market,POINT (-122.4093854 37.8021042)
4303273143,2501,supermarket,Grocery Outlet,POINT (-122.0880759 37.6469422)
4306833866,2511,convenience,Spotty's Market,POINT (-122.2558385 37.818051)
4308051293,2505,department_store,Ross,POINT (-122.1012039 37.6525405)
4311966407,2501,supermarket,Food 4 Less,POINT (-121.33434 38.5584371)
4313356769,2511,convenience,Capitola Produce,POINT (-121.9534809 36.9794025)
4316529696,2511,convenience,The Sierra Deli and Market,POINT (-122.2685751 37.7940048)
4321922453,2511,convenience,General Store,POINT (-124.1237058 40.2434757)
4322128043,2511,convenience,Vern's Fairway Mini Mart,POINT (-124.0691918 40.0256701)
4322128049,2511,convenience,Shelter Cove RV Park and Campground Groceries,POINT (-124.0682077 40.0236531)
4322166628,2528,greengrocer,Produce Market,POINT (-122.4207819 37.7651319)
4322166640,2511,convenience,Casa Latina Market,POINT (-122.4201651 37.765158)
4322261643,2511,convenience,Fernbridge Market,POINT (-124.2014924 40.6164555)
4322665804,2511,convenience,Williams Liquor,POINT (-122.2610503 37.8449411)
4324716690,2511,convenience,Mini Mart,POINT (-122.4105097 37.6309585)
4328478797,2501,supermarket,Sprouts Farmers Market,POINT (-122.623738 38.2428372)
4328478801,2505,department_store,Target,POINT (-122.626678 38.245373)
4330348989,2501,supermarket,Guadalajara Market,POINT (-122.0232823 37.3970986)
4331556518,2511,convenience,Holloway Market,POINT (-122.454983 37.7219732)
4331564473,2501,supermarket,Mi Ranchito Produce,POINT (-122.0237822 37.3878245)
4336476831,2511,convenience,,POINT (-121.9529569 36.9783186)
4342217736,2511,convenience,Diamond Mountain Mini Mart,POINT (-120.6566771 40.4307406)
4344001952,2501,supermarket,Grocery Outlet,POINT (-121.5413842 38.5097416)
4345138990,2511,convenience,Chase,POINT (-120.2507083 36.2548007)
4348199207,2511,convenience,Lupita's Market,POINT (-121.371972 38.4037982)
4348223753,2505,department_store,TJ Maxx,POINT (-121.7434262 37.7008276)
4348225096,2505,department_store,Ross,POINT (-121.7442969 37.7013004)
4348866889,2511,convenience,Central Haight Market,POINT (-122.4437952 37.7702985)
4349254493,2511,convenience,Richmond Market,POINT (-122.5014571 37.7756542)
4349255905,2528,greengrocer,Balboa Produce Market,POINT (-122.4978814 37.7755582)
4349256218,2511,convenience,Better Food Market,POINT (-122.4928848 37.7758026)
4349438474,2505,department_store,Big Lots,POINT (-121.3869853 38.4102344)
4350243735,2501,supermarket,New India Bazaar,POINT (-121.8810987 37.704917)
4355303910,2501,supermarket,Fosters Ranch Market,POINT (-123.4833919 39.6875804)
4360926921,2511,convenience,Ăn Vặt Nhà DiemDiem,POINT (-121.813386 37.308719)
4367033438,2501,supermarket,Mendo Sun Market,POINT (-123.4788164 39.6842064)
4367033441,2511,convenience,,POINT (-123.4802962 39.6861121)
4370393191,2511,convenience,Tony Baloney's Market,POINT (-122.409412 37.7781839)
4370678952,2501,supermarket,rose market,POINT (-122.0334083 37.3126236)
4372629218,2501,supermarket,Nugget Markets,POINT (-122.5002025 37.8992939)
4383361894,2501,supermarket,Raley's,POINT (-122.7072359 38.3466318)
4388522122,2511,convenience,River Road General Store,POINT (-120.8582226 37.7834148)
4392565419,2511,convenience,Soda Creek General Store,POINT (-122.9782851 39.420079)
4406233694,2511,convenience,7-Eleven,POINT (-122.0961707 37.3941693)
4406261491,2501,supermarket,Market,POINT (-123.8727712 40.266463)
4406274789,2511,convenience,Cleone Groceries,POINT (-123.7848878 39.4911805)
4407990426,2511,convenience,Dufry,POINT (-121.928569 37.3685768)
4413356502,2501,supermarket,Trader Joe's,POINT (-122.5149545 37.937841)
4413896191,2505,department_store,Ross,POINT (-122.507408 37.9600663)
4414235693,2501,supermarket,Woodlands Market,POINT (-122.550052 37.9522715)
4415509691,2501,supermarket,Trader Joe's,POINT (-122.5165256 37.969678)
4415550492,2501,supermarket,Jasmine Market Mediterranean Groceries,POINT (-122.5160416 37.9694361)
4420634849,2511,convenience,Skywood Trading Post & Deli,POINT (-122.2641693 37.3867346)
4422423946,2501,supermarket,Foods Co,POINT (-122.356971 37.9345786)
4424116803,2501,supermarket,Arteagas Food Center,POINT (-121.9040832 37.3123007)
4427822496,2511,convenience,All States Best Foods,POINT (-122.397501 37.7598573)
4432119627,2511,convenience,7-Eleven,POINT (-122.245837 37.8141861)
4432119629,2511,convenience,Piedmont Auto Care,POINT (-122.2442337 37.8192735)
4452850487,2501,supermarket,Las Montañas Supermarket,POINT (-122.032755 37.963083)
4452861891,2511,convenience,7-Eleven,POINT (-122.032533 37.9682703)
4452861896,2501,supermarket,Mas Primos Market,POINT (-122.0323104 37.969033)
4454462589,2511,convenience,Family Market,POINT (-122.2951919 37.8101771)
4461102492,2501,supermarket,Bolinas ave Market & Liquor,POINT (-122.5613371 37.9697304)
4461136092,2501,supermarket,Quick n Easy Grocery Wine & Liquor,POINT (-122.5647479 37.9767904)
4469497411,2511,convenience,Crane Flat Service Station & General Store,POINT (-119.79701 37.7530911)
4489792574,2501,supermarket,Oto's Marketplace,POINT (-121.49622 38.5289926)
4501754789,2511,convenience,Quick shop market food and liquor,POINT (-122.0183125 37.3833238)
4501787866,2511,convenience,Fast and Easy Mart,POINT (-122.77113 38.4520878)
4505134119,2511,convenience,Berkeley Food Pantry,POINT (-122.2832523 37.8763732)
4505476040,2501,supermarket,Grocery Outlet,POINT (-121.797912 36.6879217)
4505476049,2511,convenience,7-Eleven,POINT (-121.80168 36.694201)
4514876272,2505,department_store,Daiso Japan,POINT (-122.0561881 37.96987)
4516198992,2511,convenience,7-Eleven,POINT (-121.2932041 38.889489)
4519735097,2501,supermarket,Solano Market,POINT (-122.0414748 37.9896271)
4525667296,2505,department_store,Macy's,POINT (-122.061307 37.9678148)
4526793032,2016,market_place,Palo Alto Farmer's Market,POINT (-122.1590277 37.4453603)
4543685558,2501,supermarket,Big Trees Market,POINT (-120.3639232 38.23972)
4548821705,2501,supermarket,Mi Pueblito Market,POINT (-122.4183448 37.7528358)
4554071969,2505,department_store,Sears,POINT (-122.0606129 37.9658139)
